date,client,transportation_mode,revenue_usd,cost_usd,profit_usd,margin_percent
2022-01-15 10:52:14,Creative Trust,ROAD,1524.03,1307.79,180.02,11.81
2022-01-13 22:41:39,Creative Trust,ROAD,1462.42,1260.06,223.81,15.3
2022-01-27 21:00:16,Epic Initiative,RAIL,1358.15,1148.28,65.26,4.81
2022-01-28 07:51:10,Core Strategy,ROAD,1709.7,1764.93,58.75,3.44
2022-01-24 03:43:19,Alfa Trust,ROAD,1384.39,1187.53,58.21,4.2
2022-01-22 23:29:45,Core Strategy,ROAD,1345.46,1331.61,58.41,4.34
2022-01-18 07:29:19,Core Strategy,ROAD,1737.48,1811.24,58.8,3.38
2022-01-04 13:17:33,Dynamic Zone,ROAD,3317.6,3534.54,169.78,5.12
2022-01-07 04:47:28,United Associates,ROAD,2386.95,2102.18,208.06,8.72
2022-01-05 15:15:47,United Associates,ROAD,1791.5,1680.46,59.88,3.34
2022-01-05 06:38:02,Key Framework,RAIL,1270.43,1316.84,84.18,6.63
2022-01-19 20:49:56,Innovative Strategy,ROAD,463.18,467.89,47.36,10.22
2022-01-16 10:01:12,Leading Connections,RAIL,1427.64,1298.96,46.68,3.27
2022-01-10 15:07:31,Sharp Management,ROAD,1627.52,1165.23,224.11,13.77
2022-01-16 22:17:09,Sharp Foundation,ROAD,2956.67,2784.9,161.26,5.45
2022-01-14 22:32:44,Ambitious Framework,RAIL,1646.34,1568.21,168.26,10.22
2022-01-25 05:22:08,Infinite Capital,ROAD,2588.54,2052.2,104.23,4.03
2022-01-28 07:19:09,Epic Holdings,SEA,2076.81,2037.94,259.91,12.51
2022-01-03 05:20:23,Core Industries,ROAD,5493.3,4718.82,482.16,8.78
2022-01-21 03:35:57,Core Zone,RAIL,2191.89,2027.64,186.68,8.52
2022-01-01 07:10:39,Leading Connections,RAIL,412.35,307.25,85.95,20.84
2022-01-02 00:22:20,Modern Group,RAIL,1430.29,1518.23,-67.33,-4.71
2022-01-14 03:19:15,Epic Holdings,SEA,3168.93,2736.67,408.69,12.9
2022-01-19 22:16:31,Dynamic Resources,RAIL,1460.31,1699.92,10.41,0.71
2022-01-02 13:27:00,Dynamic Development,ROAD,5379.5,4732.85,595.29,11.07
2022-01-07 01:43:32,Visionary Systems,RAIL,1792.22,1868.65,53.54,2.99
2022-01-14 11:45:53,Dynamic Development,ROAD,4457.89,4681.41,520.7,11.68
2022-01-23 09:49:11,Bright Technologies,RAIL,1039.64,890.59,120.47,11.59
2022-01-26 18:35:25,Brilliant Innovation,RAIL,1349.79,1172.68,268.56,19.9
2022-01-25 12:45:09,Core Industries,ROAD,2704.17,2562.43,367.34,13.58
2022-01-02 14:26:30,Ambitious Trust,ROAD,4890.31,4951.1,317.39,6.49
2022-01-15 13:32:50,Ambitious Trust,ROAD,4695.33,4259.57,490.59,10.45
2022-01-15 07:45:26,Ambitious Trust,ROAD,4943.83,4131.17,311.73,6.31
2022-01-05 11:45:38,Eternal Capital,SEA,12112.33,12914.19,-903.3,-7.46
2022-01-02 12:54:01,Eternal Capital,SEA,11999.7,12626.68,1222.84,10.19
2022-01-16 00:23:09,Eternal Capital,SEA,20142.68,19997.38,1756.86,8.72
2022-01-12 11:33:26,Pioneer Systems,ROAD,3014.59,2660.21,231.38,7.68
2022-01-04 03:42:53,Brilliant Innovation,RAIL,1288.79,1318.62,46.88,3.64
2022-01-25 07:42:46,Sharp Global,ROAD,960.48,817.2,54.69,5.69
2022-01-12 15:39:07,Visionary Group,ROAD,762.74,799.93,38.55,5.05
2022-01-04 21:02:37,Visionary Group,ROAD,737.56,768.04,38.35,5.2
2022-01-02 16:03:04,United Associates,ROAD,2473.82,2726.45,0.0,0.0
2022-01-18 14:30:03,United Associates,ROAD,2507.47,2519.86,181.19,7.23
2022-01-19 02:45:42,Ultimate Partners,RAIL,1842.48,1567.31,154.95,8.41
2022-01-23 10:06:47,Brilliant Partners,RAIL,1042.4,869.23,150.79,14.47
2022-01-25 03:26:33,Key Partners,ROAD,1601.34,1588.63,183.49,11.46
2022-01-26 08:26:39,Sharp Foundation,ROAD,1786.45,1426.46,92.21,5.16
2022-01-21 00:28:36,Brilliant Partners,RAIL,1286.59,1204.45,131.67,10.23
2022-01-14 15:19:19,United Associates,ROAD,1588.34,1563.94,58.26,3.67
2022-01-16 20:30:26,Superior Innovation,RAIL,2231.4,2499.56,57.53,2.58
2022-01-10 01:13:21,Global Networks,RAIL,3828.35,3972.6,468.53,12.24
2022-01-06 12:31:38,United Partners,RAIL,1686.28,1612.62,146.68,8.7
2022-01-17 01:34:56,United Partners,RAIL,1494.17,1555.94,140.94,9.43
2022-01-11 16:55:50,Key Framework,RAIL,1388.18,1285.12,85.6,6.17
2022-01-08 02:37:58,Ambitious Framework,RAIL,1923.67,1501.13,169.93,8.83
2022-01-27 19:37:32,Dynamic Resources,RAIL,1654.59,1507.12,123.59,7.47
2022-01-09 06:44:09,Strategic Framework,RAIL,1794.2,1389.02,211.48,11.79
2022-01-19 18:25:11,Elite Trust,RAIL,1328.87,1312.8,15.44,1.16
2022-01-16 13:35:55,Modern Group,RAIL,1243.76,1151.09,-35.36,-2.84
2022-01-17 09:44:21,Visionary Group,ROAD,2185.0,1931.27,142.06,6.5
2022-01-07 07:05:31,Visionary Group,ROAD,1406.31,1534.05,9.68,0.69
2022-01-21 04:07:20,Infinite Capital,ROAD,1747.29,1702.18,-60.78,-3.48
2022-01-27 02:54:49,Eternal Capital,SEA,32883.67,33908.66,1324.63,4.03
2022-01-06 06:45:02,Leading Services,RAIL,1981.03,1787.95,370.32,18.69
2022-01-01 13:17:04,Bright Corporation,ROAD,2844.92,2481.6,187.16,6.58
2022-01-13 15:19:47,Brilliant Innovation,RAIL,1302.71,1509.57,33.84,2.6
2022-01-24 17:57:40,Advanced Systems,SEA,7863.17,7829.64,1037.1,13.19
2022-01-25 12:20:36,Brilliant Innovation,RAIL,1388.54,1220.95,90.65,6.53
2022-01-05 02:36:56,Elite Systems,RAIL,1195.33,971.43,150.61,12.6
2022-01-04 11:10:47,Elite Systems,RAIL,1073.9,1056.84,132.75,12.36
2022-01-12 04:57:46,Elite Systems,RAIL,1271.16,1109.58,153.59,12.08
2022-01-01 09:44:11,Creative Framework,ROAD,1821.5,1642.89,53.55,2.94
2022-01-03 12:03:57,Elite Systems,RAIL,1103.29,1003.66,155.05,14.05
2022-01-06 03:33:16,Pioneer Consulting,RAIL,1160.16,695.48,376.8,32.48
2022-01-12 08:33:58,Eternal Corporation,RAIL,1827.13,1642.76,73.22,4.01
2022-01-15 08:29:48,Next Foundation,RAIL,1697.76,1363.02,129.55,7.63
2022-01-10 11:08:14,Next Foundation,RAIL,1713.95,1517.86,121.38,7.08
2022-01-16 01:00:23,Epic Initiative,RAIL,1435.78,1250.23,122.78,8.55
2022-01-15 00:52:54,Brilliant Innovation,RAIL,1434.98,1143.9,169.41,11.81
2022-01-09 17:58:22,Alfa Consulting,ROAD,916.15,926.12,161.55,17.63
2022-01-20 02:57:27,Epic Initiative,RAIL,1322.65,1209.97,79.28,5.99
2022-01-12 21:03:43,Ultimate Services,SEA,361.77,184.14,173.26,47.89
2022-01-15 12:56:54,Brilliant Innovation,ROAD,676.95,578.09,116.29,17.18
2022-01-27 21:33:27,Modern Group,RAIL,519.62,475.44,55.79,10.74
2022-01-20 10:19:41,Sharp Ventures,SEA,10377.01,8641.99,594.46,5.73
2022-01-06 07:18:56,Sharp Foundation,ROAD,3567.89,3267.51,209.57,5.87
2022-01-13 01:22:22,United Associates,ROAD,1933.93,1795.32,54.9,2.84
2022-01-16 17:04:59,United Associates,ROAD,1798.43,1659.98,53.4,2.97
2022-01-02 15:52:15,Ambitious Dynamics,SEA,13722.5,14029.78,724.51,5.28
2022-01-18 21:39:09,United Associates,ROAD,2294.58,2165.79,157.16,6.85
2022-01-17 14:24:40,United Associates,ROAD,2404.85,2332.99,117.94,4.9
2022-01-19 14:06:34,United Associates,ROAD,1920.01,1751.28,52.18,2.72
2022-01-19 18:06:33,United Associates,ROAD,1742.99,1578.09,62.31,3.57
2022-01-16 02:21:27,Infinite Capital,ROAD,1991.26,2007.54,57.26,2.88
2022-01-25 20:06:43,United Associates,ROAD,1620.47,1708.32,53.39,3.29
2022-01-13 05:29:05,Infinite Capital,ROAD,680.33,504.4,150.31,22.09
2022-01-07 04:57:54,Dynamic Networks,ROAD,3190.0,3082.09,350.52,10.99
2022-01-13 01:48:24,Smart Resources,ROAD,1395.85,1286.54,57.68,4.13
2022-01-11 15:19:44,Dynamic Zone,ROAD,3974.61,3638.19,118.89,2.99
2022-01-26 13:28:06,Alfa Consulting,ROAD,1109.46,962.7,74.29,6.7
2022-01-24 18:25:59,Alfa Consulting,ROAD,917.99,866.83,119.24,12.99
2022-01-01 15:42:17,Ambitious Connections,ROAD,1816.05,1475.44,199.11,10.96
2022-01-03 09:28:38,Ambitious Connections,ROAD,1826.21,1375.84,188.0,10.29
2022-01-04 06:04:53,Ambitious Connections,ROAD,1520.78,1511.93,202.66,13.33
2022-01-11 22:18:11,Elite Alliance,RAIL,1598.03,1512.83,124.2,7.77
2022-01-19 08:57:38,Core Holdings,ROAD,1643.67,1741.66,61.61,3.75
2022-01-23 00:05:16,Sharp Management,ROAD,1385.4,1330.99,177.09,12.78
2022-01-09 09:38:51,Sharp Management,ROAD,1474.23,1386.52,134.2,9.1
2022-01-28 03:56:31,Core Holdings,ROAD,1629.79,1767.5,64.05,3.93
2022-01-21 20:13:43,United Solutions,RAIL,2210.45,1634.8,317.06,14.34
2022-01-23 15:20:10,Leading Alliance,RAIL,899.98,768.59,52.74,5.86
2022-01-22 13:18:35,United Associates,ROAD,2489.71,2395.15,227.55,9.14
2022-01-04 05:23:48,Master Alliance,RAIL,1287.81,1189.09,146.84,11.4
2022-01-06 04:28:15,Sharp Global,ROAD,876.23,881.9,43.64,4.98
2022-01-25 19:46:47,Innovative Ventures,RAIL,1120.63,1107.2,121.56,10.85
2022-01-14 12:51:38,Innovative Ventures,RAIL,2138.74,1698.96,449.83,21.03
2022-01-22 19:25:50,Dynamic Networks,ROAD,2836.4,2693.1,414.3,14.61
2022-01-28 16:39:20,Eternal Capital,ROAD,1547.68,1566.97,58.79,3.8
2022-01-20 07:52:00,Infinite Capital,ROAD,1872.63,1803.36,103.27,5.51
2022-01-16 07:44:16,Infinite Capital,ROAD,1628.63,1687.81,118.61,7.28
2022-01-10 03:37:44,Dynamic Networks,ROAD,2933.59,2638.45,389.45,13.28
2022-01-24 03:47:31,Dynamic Networks,ROAD,2706.91,2226.08,371.86,13.74
2022-01-20 05:56:18,Dynamic Networks,ROAD,2838.69,2794.45,246.08,8.67
2022-01-18 11:00:57,Dynamic Networks,ROAD,3570.75,3002.89,185.49,5.19
2022-01-26 18:44:09,Brilliant Innovation,RAIL,1348.05,1464.63,58.61,4.35
2022-01-23 07:23:02,Brilliant Innovation,RAIL,1534.52,1360.63,57.21,3.73
2022-01-06 16:12:07,Core Industries,ROAD,650.43,480.44,94.47,14.52
2022-01-01 14:15:29,Premier Resources,ROAD,5003.96,3929.26,208.03,4.16
2022-01-09 02:25:19,Premier Resources,ROAD,3855.76,3833.84,108.71,2.82
2022-01-19 23:19:38,Premier Resources,ROAD,4068.68,4374.15,0.0,0.0
2022-01-24 05:53:03,Pioneer Systems,ROAD,3236.01,3244.25,262.29,8.11
2022-01-11 00:53:04,Smart Resources,ROAD,1624.73,1579.05,113.84,7.01
2022-01-11 01:05:11,Elite Trust,RAIL,1416.64,1262.95,121.27,8.56
2022-01-03 18:08:25,Advanced Corporation,SEA,11828.39,11426.56,256.85,2.17
2022-01-28 10:58:43,Core Industries,ROAD,2701.49,2220.18,236.6,8.76
2022-01-24 22:11:47,Advanced Dynamics,ROAD,3385.51,2685.49,390.83,11.54
2022-01-13 16:32:55,Ambitious Trust,ROAD,5479.13,4800.38,214.28,3.91
2022-01-05 05:51:09,Ambitious Connections,ROAD,1331.77,1327.04,103.0,7.73
2022-01-26 10:30:15,Advanced Systems,ROAD,808.51,502.41,333.45,41.24
2022-01-27 19:45:50,Creative Logistics,SEA,9646.24,9263.12,600.93,6.23
2022-01-09 15:44:56,Infinite Capital,ROAD,1874.51,1511.48,213.38,11.38
2022-01-18 16:34:50,Infinite Capital,ROAD,1905.81,1662.59,213.28,11.19
2022-01-20 11:38:19,Infinite Capital,ROAD,1633.81,1616.92,173.44,10.62
2022-01-21 10:53:13,Creative Logistics,SEA,9347.41,9283.59,488.83,5.23
2022-01-11 11:10:44,Modern Capital,RAIL,1268.39,1315.1,79.33,6.25
2022-01-18 20:03:18,Modern Group,RAIL,1006.84,915.2,123.56,12.27
2022-01-06 02:13:20,Next Networks,ROAD,4704.64,5140.81,58.22,1.24
2022-01-17 11:24:50,Modern Group,RAIL,980.88,916.67,20.51,2.09
2022-01-22 16:57:21,Visionary Group,ROAD,704.13,797.31,-32.6,-4.63
2022-01-28 20:53:40,Sharp Management,ROAD,1393.59,1386.87,170.86,12.26
2022-01-09 14:39:40,Brilliant Partners,RAIL,1280.84,1193.05,123.55,9.65
2022-01-13 22:49:48,Visionary Group,ROAD,779.84,829.15,-29.33,-3.76
2022-01-26 18:49:44,Solid Development,ROAD,1140.91,1057.88,61.8,5.42
2022-01-16 05:25:10,Solid Development,ROAD,1159.19,981.05,170.66,14.72
2022-01-06 06:44:43,Core Industries,ROAD,587.09,468.38,84.1,14.32
2022-01-14 19:56:22,Solid Development,ROAD,1716.92,1665.05,84.47,4.92
2022-01-21 19:53:29,Prime Edge,RAIL,381.96,350.93,24.89,6.52
2022-01-14 05:47:14,Brilliant Innovation,RAIL,476.94,454.67,0.0,0.0
2022-01-24 08:53:07,Modern Capital,RAIL,1665.99,1704.65,112.93,6.78
2022-01-11 10:31:03,Premier Services,ROAD,5123.29,4733.11,180.8,3.53
2022-01-15 14:05:00,Brilliant Innovation,RAIL,212.56,233.6,0.8,0.38
2022-01-18 02:49:08,Premier Networks,ROAD,1073.02,815.51,325.2,30.31
2022-01-21 04:36:21,United Associates,ROAD,2611.18,2463.25,124.93,4.78
2022-01-16 07:45:12,United Associates,ROAD,2283.97,2260.73,208.8,9.14
2022-01-18 15:10:07,Modern Capital,ROAD,3965.26,476.31,3772.97,95.15
2022-01-08 12:40:29,Visionary Group,ROAD,798.28,770.0,30.8,3.86
2022-01-22 08:35:56,Visionary Group,ROAD,744.18,844.93,-26.9,-3.61
2022-01-03 08:28:24,Global Holdings,ROAD,2403.07,2449.39,376.67,15.67
2022-01-11 23:18:19,Solid Zone,SEA,12299.88,11098.91,1893.61,15.4
2022-01-04 20:29:30,Modern Group,RAIL,332.68,342.62,25.58,7.69
2022-01-24 00:30:16,Brilliant Capital,SEA,8908.34,8831.16,504.36,5.66
2022-01-05 15:26:10,Brilliant Capital,SEA,9624.77,9275.76,627.18,6.52
2022-01-26 04:47:26,Brilliant Capital,SEA,10288.23,8762.98,554.98,5.39
2022-01-07 21:52:22,Brilliant Capital,SEA,9477.87,9459.95,548.03,5.78
2022-01-05 20:31:39,Brilliant Capital,SEA,10213.22,9291.12,333.02,3.26
2022-01-19 08:41:26,Brilliant Capital,SEA,8692.64,9508.51,618.56,7.12
2022-01-03 21:53:12,Visionary Operations,SEA,7517.34,7023.35,486.65,6.47
2022-01-22 15:12:48,Advanced Capital,RAIL,2485.25,2278.33,171.5,6.9
2022-01-26 11:17:55,Modern Capital,ROAD,683.98,436.74,181.52,26.54
2022-01-13 03:44:50,United Solutions,RAIL,2174.71,2099.65,179.63,8.26
2022-01-19 21:30:19,Modern Group,RAIL,1089.2,1165.41,-53.91,-4.95
2022-01-21 09:29:02,Modern Group,RAIL,1875.21,1910.55,61.28,3.27
2022-01-22 09:06:22,Advanced Dynamics,ROAD,3418.38,2912.44,409.82,11.99
2022-01-14 00:56:44,Brilliant Innovation,RAIL,716.88,616.22,118.44,16.52
2022-01-18 05:14:49,Solid Industries,RAIL,2414.08,2059.21,349.84,14.49
2022-01-17 01:24:21,Elite Systems,RAIL,1214.61,1067.01,166.16,13.68
2022-01-17 08:37:50,Sharp Management,ROAD,1593.87,1228.2,313.65,19.68
2022-01-16 20:17:29,Modern Group,RAIL,991.09,942.16,60.6,6.11
2022-01-24 18:23:32,Elite Systems,RAIL,1263.26,934.41,134.62,10.66
2022-01-22 01:01:35,Elite Systems,RAIL,1057.29,952.53,145.12,13.73
2022-01-15 23:18:44,Alfa Consulting,ROAD,1049.06,1044.29,52.87,5.04
2022-01-26 02:26:01,Modern Associates,AIR,722.79,726.94,75.63,10.46
2022-01-04 20:39:42,Innovative Technologies,SEA,1774.31,1230.56,496.23,27.97
2022-01-06 15:51:15,Pioneer Consulting,RAIL,1303.84,1168.9,316.55,24.28
2022-01-09 21:47:50,Sharp Foundation,ROAD,2846.49,2619.87,149.8,5.26
2022-01-10 14:41:15,Alfa Consulting,ROAD,1116.96,889.78,179.31,16.05
2022-01-14 21:42:09,Eternal Corporation,RAIL,1101.59,1040.44,81.29,7.38
2022-01-11 09:17:47,Visionary Group,ROAD,883.8,723.11,7.69,0.87
2022-01-01 10:27:29,Eternal Corporation,RAIL,1000.0,965.92,71.1,7.11
2022-01-04 16:48:57,Modern Technologies,ROAD,462.32,412.04,25.73,5.57
2022-01-25 23:41:34,Noble Associates,SEA,5681.26,5090.33,602.74,10.61
2022-01-07 09:03:16,Modern Technologies,ROAD,405.03,449.29,22.69,5.6
2022-01-10 10:14:17,Epic Initiative,RAIL,424.13,289.63,109.38,25.79
2022-01-01 08:30:03,Noble Associates,SEA,238.59,181.52,52.78,22.12
2022-01-12 07:47:38,Bright Designs,ROAD,279.69,230.33,25.21,9.01
2022-01-10 21:25:26,Key Corporation,SEA,15723.14,15004.99,1198.62,7.62
2022-01-19 16:43:11,Key Framework,RAIL,1227.84,1174.02,120.46,9.81
2022-01-19 19:24:27,Advanced Corporation,SEA,4538.6,4152.55,333.59,7.35
2022-01-04 08:07:24,Brilliant Innovation,RAIL,679.89,511.55,194.0,28.53
2022-01-13 17:38:22,Sharp Management,ROAD,1549.25,1141.44,325.65,21.02
2022-01-04 10:24:15,Modern Group,RAIL,757.92,788.75,23.19,3.06
2022-01-04 10:36:54,Active Services,RAIL,1594.66,1556.13,11.83,0.74
2022-01-22 03:42:30,Smart Logistics,RAIL,1781.6,1613.85,180.28,10.12
2022-01-18 03:30:20,Eternal Capital,ROAD,1679.74,1746.73,54.09,3.22
2022-01-14 04:03:11,Visionary Group,ROAD,834.0,848.58,8.5,1.02
2022-01-12 03:00:38,Dynamic Networks,ROAD,2946.73,2700.66,218.74,7.42
2022-01-14 18:18:44,Core Industries,ROAD,2783.92,2596.89,117.71,4.23
2022-01-20 20:09:23,Integrated Services,SEA,3352.24,1820.64,1260.29,37.6
2022-01-20 01:49:38,Eternal Corporation,ROAD,1032.73,1036.7,10.51,1.02
2022-01-20 22:56:41,Brilliant Capital,SEA,10070.62,8595.24,853.42,8.47
2022-01-16 18:34:36,Sharp Management,ROAD,1479.8,1307.0,174.76,11.81
2022-01-10 09:52:16,Infinite Capital,ROAD,1735.52,1675.13,35.51,2.05
2022-01-09 01:42:02,Modern Group,RAIL,1152.58,1143.2,113.24,9.82
2022-01-24 07:30:30,Modern Group,RAIL,396.47,312.37,40.27,10.16
2022-01-20 10:10:50,Bright Connections,RAIL,1774.08,1521.69,370.48,20.88
2022-01-28 15:36:20,Eternal Corporation,RAIL,1026.6,976.35,66.25,6.45
2022-01-02 23:28:53,Modern Capital,RAIL,1417.93,1475.74,-31.5,-2.22
2022-01-05 00:39:21,Core Industries,ROAD,286.38,243.55,40.28,14.07
2022-01-24 16:31:21,Infinite Capital,ROAD,1880.76,1417.26,463.97,24.67
2022-01-09 16:12:02,Alfa Resources,SEA,1965.62,1689.1,167.23,8.51
2022-01-26 20:32:21,Pioneer Consulting,RAIL,2198.5,1673.87,215.12,9.78
2022-01-19 09:35:02,Pro Associates,RAIL,1207.18,1140.84,107.15,8.88
2022-01-21 11:07:26,Core Zone,RAIL,1997.7,1739.6,120.07,6.01
2022-01-11 23:11:26,Next Networks,RAIL,1557.13,1445.48,0.0,0.0
2022-01-06 20:52:41,Core Zone,RAIL,2526.31,2087.59,234.74,9.29
2022-01-01 18:51:44,Noble Associates,RAIL,2417.67,1853.97,238.27,9.86
2022-01-15 18:04:49,Next Systems,RAIL,321.56,285.37,47.8,14.87
2022-01-20 07:26:53,Key Associates,RAIL,1212.95,1343.6,53.14,4.38
2022-01-20 21:56:06,Elite Dynamics,RAIL,1891.32,2040.38,103.61,5.48
2022-01-01 10:00:37,Core Industries,ROAD,2473.04,2538.97,312.3,12.63
2022-01-02 13:26:28,Advanced Corporation,SEA,4516.59,4227.73,189.21,4.19
2022-01-05 20:38:20,True Tech,SEA,17988.01,16495.92,475.37,2.64
2022-01-15 03:49:07,Global Edge,RAIL,1735.51,1558.64,74.55,4.3
2022-01-06 02:17:40,Eternal Corporation,ROAD,1998.51,448.61,1333.16,66.71
2022-01-16 22:50:47,Noble Connections,RAIL,250.45,184.98,94.76,37.84
2022-01-16 10:44:01,Brilliant Capital,SEA,2162.78,2088.64,-112.32,-5.19
2022-01-17 02:51:00,Global Resources,RAIL,1693.42,1440.89,175.47,10.36
2022-01-18 06:51:17,Ambitious Dynamics,SEA,831.83,600.93,154.92,18.62
2022-01-02 19:19:07,Pro Corporation,RAIL,1700.46,1441.73,123.71,7.28
2022-01-22 20:36:01,Modern Global,RAIL,2134.89,1764.46,197.49,9.25
2022-01-04 12:13:14,Brilliant Industries,RAIL,1763.01,1760.83,121.82,6.91
2022-01-13 14:37:25,Next Initiative,RAIL,1124.53,980.96,31.03,2.76
2022-01-17 12:36:58,Infinite Systems,AIR,47998.36,44636.06,5843.08,12.17
2022-01-26 04:18:14,Innovative Development,AIR,984.01,797.49,79.89,8.12
2022-01-13 20:10:51,Eternal Framework,AIR,16713.18,10044.19,4920.88,29.44
2022-01-23 10:02:35,Eternal Framework,AIR,34527.76,29825.88,4961.51,14.37
2022-02-01 15:31:26,Master Management,SEA,42353.25,41213.68,3446.72,8.14
2022-02-09 16:15:05,Premier Networks,ROAD,1210.7,1134.52,81.1,6.7
2022-02-26 04:59:54,Advanced Systems,SEA,16487.5,17167.99,52.54,0.32
2022-02-17 08:25:36,Elite Tech,SEA,8789.79,8164.6,587.58,6.68
2022-02-07 21:25:18,Epic Technologies,SEA,17156.4,17191.38,779.8,4.55
2022-02-08 16:39:36,Epic Technologies,SEA,8610.22,8180.93,408.71,4.75
2022-02-04 16:12:19,Pro Corporation,SEA,1732.78,1183.14,543.95,31.39
2022-02-10 20:41:26,True Capital,SEA,14033.45,15379.53,948.75,6.76
2022-02-14 10:45:06,Pro Corporation,SEA,38075.45,37557.7,-182.0,-0.48
2022-02-28 04:06:33,United Associates,ROAD,2636.12,2503.15,158.43,6.01
2022-02-05 13:44:14,Pioneer Partners,ROAD,1860.99,1570.05,224.39,12.06
2022-02-16 20:31:43,Pioneer Partners,ROAD,1559.54,1368.97,187.2,12.0
2022-02-23 12:26:50,Creative Trust,ROAD,1715.35,1684.94,54.8,3.19
2022-02-11 01:37:38,Sharp Global,ROAD,609.09,578.06,0.0,0.0
2022-02-04 19:19:24,Pioneer Partners,ROAD,1632.46,1497.48,164.74,10.09
2022-02-09 03:48:07,Pioneer Partners,ROAD,1699.35,1597.15,167.57,9.86
2022-02-19 17:23:44,Premier Networks,ROAD,1019.55,1097.67,73.07,7.17
2022-02-19 10:29:21,Premier Networks,ROAD,992.05,1030.44,84.08,8.48
2022-02-24 07:59:53,Premier Networks,ROAD,1147.74,1040.21,81.71,7.12
2022-02-14 02:47:30,Premier Networks,ROAD,1006.73,1065.24,77.89,7.74
2022-02-06 21:52:06,Pioneer Systems,ROAD,4045.11,3586.3,156.3,3.86
2022-02-11 06:40:30,Visionary Group,ROAD,2391.59,1953.99,124.47,5.2
2022-02-18 14:35:38,Advanced Systems,SEA,29764.73,29142.69,2484.8,8.35
2022-02-21 15:20:20,Elite Technologies,SEA,17665.3,17428.94,3544.89,20.07
2022-02-19 09:18:24,Dynamic Services,ROAD,3782.04,3569.18,215.92,5.71
2022-02-27 02:14:11,Pioneer Systems,ROAD,3304.47,3684.84,117.12,3.54
2022-02-26 15:22:55,United Associates,ROAD,2659.01,2380.04,159.81,6.01
2022-02-07 17:36:38,Epic Initiative,RAIL,1503.72,1236.54,188.4,12.53
2022-02-15 17:40:17,Ambitious Connections,ROAD,1531.24,1286.84,153.74,10.04
2022-02-06 22:30:41,Creative Trust,ROAD,1370.86,1268.92,218.43,15.93
2022-02-23 03:58:08,Creative Trust,ROAD,1697.4,1440.19,59.81,3.52
2022-02-22 02:37:42,United Associates,ROAD,2710.66,2206.88,166.44,6.14
2022-02-15 19:52:11,United Associates,ROAD,2353.98,2406.23,182.73,7.76
2022-02-23 20:34:09,Creative Trust,ROAD,1632.96,1433.22,108.52,6.65
2022-02-05 06:19:14,Creative Trust,ROAD,1440.25,1563.27,107.26,7.45
2022-02-28 03:22:20,Ambitious Trust,ROAD,4654.82,4545.52,283.38,6.09
2022-02-04 16:29:38,Elite Technologies,SEA,8244.91,8398.24,662.41,8.03
2022-02-15 23:06:07,Epic Initiative,RAIL,1193.78,1204.26,117.22,9.82
2022-02-12 01:16:37,Epic Initiative,RAIL,1187.01,1296.45,120.14,10.12
2022-02-07 10:18:24,Solid Development,ROAD,1062.32,899.26,112.83,10.62
2022-02-23 07:58:21,Key Associates,SEA,1501.7,1512.02,181.75,12.1
2022-02-06 17:58:04,Strategic Alliance,RAIL,935.9,856.96,147.76,15.79
2022-02-24 23:46:23,Leading Innovation,SEA,3973.88,3258.82,999.39,25.15
2022-02-12 04:35:47,Infinite Networks,SEA,3976.32,4004.74,479.0,12.05
2022-02-10 19:44:28,Key Trust,RAIL,1697.87,1614.14,111.43,6.56
2022-02-17 08:27:17,Ultimate Networks,ROAD,2866.88,2721.59,123.04,4.29
2022-02-16 02:40:08,Epic Holdings,SEA,19136.97,15804.84,2057.06,10.75
2022-02-02 05:53:13,Modern Group,RAIL,1162.72,1083.83,107.12,9.21
2022-02-01 18:17:22,Brilliant Capital,SEA,4802.38,3411.71,1010.54,21.04
2022-02-16 05:20:33,Modern Group,RAIL,1198.52,1117.88,78.07,6.51
2022-02-17 00:54:14,Elite Technologies,ROAD,3004.64,2470.68,157.84,5.25
2022-02-03 12:06:13,Noble Associates,SEA,1409.37,1136.0,329.03,23.35
2022-02-24 12:03:43,Noble Associates,SEA,6320.57,5045.61,486.61,7.7
2022-02-21 18:59:54,Elite Technologies,ROAD,2721.1,2879.24,182.78,6.72
2022-02-01 16:51:55,Core Holdings,ROAD,1620.72,1999.3,-153.33,-9.46
2022-02-14 05:42:58,Sharp Trust,ROAD,2868.18,2236.52,333.41,11.62
2022-02-11 06:57:16,Creative Trust,ROAD,1666.23,1577.97,102.62,6.16
2022-02-23 11:58:58,Active Management,ROAD,1146.04,1006.86,50.72,4.43
2022-02-13 09:24:38,Brilliant Partners,RAIL,1338.33,1042.14,123.21,9.21
2022-02-19 19:03:42,Advanced Capital,RAIL,2424.38,2512.97,109.31,4.51
2022-02-05 11:19:25,Sharp Global,ROAD,686.36,613.03,60.58,8.83
2022-02-07 19:22:08,Brilliant Partners,RAIL,1810.84,1540.59,118.75,6.56
2022-02-03 15:06:08,United Associates,ROAD,2310.85,2232.99,112.45,4.87
2022-02-12 15:49:09,United Associates,ROAD,1811.57,1848.92,107.0,5.91
